actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,target-0,instance_id
21.148542,24.605122,27.473707,24.492743,25.53369,31.553314,24.740034,5.0,128
27.590532,30.637545,30.613611,28.146294,28.346317,29.58711,31.887794,5.0,129
22.47237,25.950626,30.138895,26.263725,25.64114,26.984985,25.51674,3.0,130
19.507854,23.155334,26.214392,24.77431,24.644007,30.692636,22.788332,5.0,131
17.749304,23.310919,22.318735,18.475956,20.975166,24.056477,27.00837,4.0,132
17.354778,19.234919,25.910595,24.688526,20.51429,27.765005,26.443626,5.0,133
21.748508,23.673203,33.29055,27.596573,28.541187,36.23576,30.009361,2.0,134
24.21977,29.368296,34.677296,31.815716,30.413141,33.76975,30.653236,5.0,135
22.90061,27.961023,27.998337,28.488665,27.15014,27.687181,27.936571,5.0,136
23.243843,26.93442,27.486437,27.083115,28.96405,28.110435,24.435875,5.0,137
17.21423,18.37371,20.455267,19.614035,22.661528,29.56398,20.084063,2.0,138
17.95852,20.773138,22.015186,19.459461,22.692001,28.68663,23.875849,5.0,139
21.792213,27.657467,29.925827,27.153418,26.57069,30.9712,26.487938,5.0,140
20.644857,25.707397,29.948975,30.481176,31.51855,39.42919,29.406929,5.0,141
13.257297,18.589245,17.217459,21.62665,20.109245,31.960493,21.57912,6.0,142
22.233263,27.411495,29.2654,29.89679,30.35238,36.900986,23.869928,5.0,143
22.969147,23.842426,31.750591,26.012758,26.562628,32.011326,30.07126,0.0,144
22.173008,22.654364,26.662933,22.301191,24.430918,23.105873,24.106447,5.0,145
21.696054,27.011799,32.339283,29.205078,28.75057,36.027443,26.31926,5.0,146
18.422327,23.201809,27.46692,20.04869,19.557749,24.561464,26.636084,4.0,147
21.217783,26.046207,28.043203,27.707466,27.246042,30.31852,26.870905,5.0,148
23.807947,27.111115,30.912495,31.354446,30.399807,34.92274,27.92858,5.0,149
17.794378,20.98045,24.589226,21.223534,23.765507,30.920994,20.09394,5.0,150
22.847095,29.793634,28.359787,24.319113,29.018372,32.310917,25.538387,5.0,151
22.777449,23.92606,28.791655,27.184614,26.430614,30.765043,27.186558,5.0,152
23.269218,25.391338,28.004011,27.707556,28.313402,30.305086,29.216927,2.0,153
23.025347,27.00809,29.59934,25.306976,27.938126,31.18036,26.605598,5.0,154
26.229164,29.579868,31.776068,29.270618,29.400057,29.28365,27.38584,5.0,155
26.201674,29.055525,32.520164,25.11732,25.720238,26.87905,28.412472,5.0,156
18.069174,20.337173,25.702778,19.690334,23.248535,30.328342,28.39119,5.0,157
22.899593,28.95443,31.491459,27.752222,28.59071,35.020664,26.784035,5.0,158
20.7614,23.42941,30.991503,21.99513,21.415648,23.74326,30.29823,2.0,159
22.292673,26.504534,27.447666,22.11961,25.402166,24.829527,27.023478,5.0,160
25.570206,28.28269,30.097275,27.492744,28.25585,32.45499,27.304466,4.0,161
23.838282,28.604567,28.903131,26.809816,25.143953,29.176006,28.080753,1.0,162
26.764282,29.910887,31.197283,24.532688,27.544813,30.009914,27.848202,5.0,163
22.855404,28.074928,30.4749,27.920174,28.803648,31.906076,30.090832,2.0,164
24.500204,33.463596,30.85246,29.813644,31.590725,32.790638,31.321083,1.0,165
26.33086,26.58844,31.678303,27.091648,26.973076,29.477848,27.726738,4.0,166
22.948097,32.47477,30.710974,28.659342,32.31576,35.26873,27.337454,5.0,167
25.132187,29.118217,35.164738,30.971582,29.46337,35.13551,26.828087,5.0,168
17.86073,19.879297,24.331057,21.216427,21.67305,30.146385,26.177435,5.0,169
16.665562,22.707981,26.492516,21.49413,20.44415,26.145317,29.694647,0.0,170
16.06114,20.36345,25.56787,22.749123,23.140587,29.85297,22.161554,5.0,171
20.34677,22.77954,28.147787,23.482475,21.809258,25.023779,27.46277,5.0,172
21.050816,25.525358,25.462357,23.143902,26.235052,34.921757,25.268955,4.0,173
22.174004,25.421917,32.04509,28.38463,27.447256,35.19528,27.987234,5.0,174
22.788553,23.762648,27.762875,22.980947,22.57234,25.133196,28.195509,4.0,175
18.542149,23.20987,28.836552,26.39691,24.691227,30.532434,26.52019,2.0,176
25.497442,30.833193,29.595474,28.882807,32.116684,37.56473,26.580128,5.0,177
26.830786,29.887047,31.180454,29.106674,31.484898,35.673122,27.531404,5.0,178
16.19859,22.777098,24.48951,21.819685,25.594734,27.271557,29.156378,5.0,179
24.15673,25.301912,31.849628,24.871328,25.060465,30.317759,30.871958,0.0,180
15.274574,20.65605,21.49221,12.984374,16.125544,18.402016,27.186052,5.0,181
11.464761,15.020947,17.890903,18.976877,17.96346,27.254152,19.301908,4.0,182
15.7418,15.597857,26.210812,20.383602,20.049099,27.979446,26.301214,5.0,183
17.784788,21.644447,25.470188,21.369793,23.89022,27.496248,25.40625,5.0,184
17.477276,21.75486,23.215391,17.087542,20.22021,23.904573,25.915127,4.0,185
25.29822,26.01673,29.87535,26.069677,26.729036,30.327656,26.079018,2.0,186
15.164541,19.604715,20.87408,19.767023,22.749247,27.792654,20.243645,5.0,187
15.378899,18.012924,24.702929,18.776766,24.6186,34.68998,28.084074,5.0,188
22.954292,22.586956,22.767317,20.37511,22.719496,28.15329,24.934422,4.0,189
24.92835,30.238579,30.967037,29.151611,32.116646,38.022755,25.939014,2.0,190
20.253311,22.798912,24.417248,23.440239,19.743258,22.087137,25.342638,1.0,191
20.190853,25.906464,28.675179,30.571192,29.168463,34.30858,28.53078,5.0,192
22.419546,23.342394,30.569864,22.851074,21.81056,24.416033,24.289701,5.0,193
25.902985,30.575876,28.335094,26.292166,30.224112,36.00924,25.188753,5.0,194
25.384874,28.797031,30.367455,26.103838,27.664537,29.896408,27.724222,5.0,195
23.21609,30.02204,28.079363,24.809233,27.94342,31.313702,26.777225,1.0,196
17.327106,21.909681,26.956442,26.595499,25.251558,31.846725,27.075249,5.0,197
21.026268,27.364458,23.004269,21.117527,26.00585,34.66838,26.67018,5.0,198
22.132454,27.561146,26.397993,24.704765,26.423065,34.47056,22.871733,0.0,199
23.495077,27.574394,30.69632,26.800463,28.834421,35.891376,27.50164,5.0,200
19.10125,23.627657,28.153114,19.62325,22.205734,24.999817,27.048895,5.0,201
27.654755,31.548756,34.35529,35.452637,33.202335,35.133453,31.825672,5.0,202
20.57371,26.437506,29.115528,28.05304,28.717028,34.308968,28.045689,5.0,203
22.77684,25.734426,31.497124,27.873348,26.5713,29.042091,27.300947,5.0,204
19.88265,22.045132,25.34295,23.034208,23.104513,30.32656,20.991274,5.0,205
18.481726,25.71269,29.65262,29.511343,29.101007,36.12494,26.594229,5.0,206
23.86819,27.416239,29.34469,26.51036,25.172224,29.18137,32.385067,1.0,207
24.449682,27.328798,28.810486,24.989616,27.892445,33.26068,23.510262,5.0,208
18.772835,22.771822,27.558079,25.618603,26.477407,31.417152,24.871777,1.0,209
20.939495,25.560661,30.636917,25.982822,28.885597,37.25181,27.425278,1.0,210
17.823484,24.559093,23.700226,20.81156,24.308296,26.092909,25.336895,5.0,211
22.352812,26.562216,32.975582,32.38765,29.085342,35.710377,26.928114,5.0,212
17.53783,22.815214,25.21359,23.994764,24.092228,28.84518,24.657484,5.0,213
24.420656,26.151333,31.395115,27.482395,25.850668,27.591791,26.319384,5.0,214
24.176657,29.290571,30.536617,31.41991,32.019924,35.867386,29.102062,5.0,215
17.780653,17.744305,26.931519,26.40362,24.96378,35.31227,29.13632,2.0,216
21.111645,25.551525,29.124601,28.155426,28.003555,32.262226,27.308836,5.0,217
25.403639,30.7837,29.445477,28.067648,30.782953,37.605793,26.335554,5.0,218
18.965029,24.937101,27.822218,25.940632,25.942244,27.900558,26.58172,6.0,219
24.351856,29.541338,33.57351,30.70093,30.397291,36.209778,27.205782,5.0,220
19.783356,25.381971,27.420763,25.495815,29.02626,31.4737,24.135674,1.0,221
22.374695,27.906086,29.218029,28.63313,30.638418,37.33255,25.76475,1.0,222
20.554878,23.747725,28.698212,29.155102,28.009302,33.977966,29.934114,5.0,223
19.193272,24.40828,26.994556,23.248833,27.807505,35.35893,23.14161,2.0,224
26.74414,29.8561,32.64392,29.978113,30.341347,32.511013,30.612328,5.0,225
24.266531,25.611246,29.6535,26.620008,26.762495,25.958157,28.612112,5.0,226
19.838076,25.699913,28.188671,22.966148,24.910183,31.510574,26.33799,5.0,227
25.694017,28.550072,31.07508,27.90632,29.07792,31.08523,29.169752,5.0,228
25.756037,30.543781,32.008682,31.55348,31.619741,36.238712,27.845396,5.0,229
25.080627,31.59965,30.893852,32.210262,32.374847,38.059223,28.095734,5.0,230
19.87839,25.515062,27.595621,25.82143,25.907751,33.18904,27.294579,4.0,231
23.899471,29.013018,29.37536,27.848726,27.859705,30.620876,28.04462,5.0,232
20.752577,23.149462,21.985046,18.717905,20.373194,22.99544,27.104671,2.0,233
24.514524,27.024323,32.88085,28.29608,28.834368,34.49003,25.925577,5.0,234
18.46068,20.03283,23.185013,19.246058,19.661999,27.465452,24.573744,5.0,235
23.95206,26.544514,33.735554,29.685034,28.191046,32.14603,27.966936,5.0,236
25.489548,29.638489,35.389866,29.672562,29.108559,31.40865,28.103281,5.0,237
24.269815,26.262836,30.978415,28.478949,27.939533,32.030025,29.518393,5.0,238
21.263988,25.181715,27.12839,25.354578,25.05572,29.193481,27.083227,5.0,239
17.902742,17.861963,24.474945,19.084448,20.926605,27.190788,22.918192,4.0,240
19.330881,22.31032,24.336632,22.9863,22.967316,25.67693,24.241562,5.0,241
25.94704,29.039074,31.571327,26.54256,28.673948,31.340017,26.902481,5.0,242
32.715504,30.09622,31.986843,32.96694,31.411928,27.208529,26.514902,5.0,243
26.21755,28.681894,29.478376,27.02803,28.557657,31.363941,27.953352,5.0,244
17.707785,21.121168,28.262085,17.068903,20.701841,25.579767,28.189966,2.0,245
24.034662,26.75406,27.543404,24.805676,25.763065,31.918142,25.855816,1.0,246
17.753942,19.03863,29.951572,25.874697,23.988314,31.748922,28.981075,5.0,247
20.998478,25.335445,31.657837,23.650356,23.550114,31.677757,30.12293,2.0,248
23.151659,30.061907,29.48651,28.475412,29.103033,29.08801,29.128756,1.0,249
24.819948,27.8594,34.922485,32.95315,29.8823,34.401558,31.78638,5.0,250
18.890377,24.98824,30.059526,29.481495,30.360928,38.15692,26.531933,5.0,251
18.842611,24.439571,24.009422,23.671854,23.25229,27.86788,21.861374,5.0,252
21.221193,29.246939,28.743586,27.928501,30.283092,36.377426,25.840572,5.0,253
19.302288,25.976456,28.154526,21.966908,25.84225,29.084394,26.56138,5.0,254
21.675764,22.029694,26.612621,25.852703,22.170902,30.213747,26.43635,0.0,255
24.43471,26.591002,30.581306,23.934921,25.564964,26.478477,27.851784,4.0,256
23.775278,24.437943,32.553295,23.598288,27.153688,29.52437,26.22984,5.0,257
24.241922,28.50884,31.097172,27.033882,26.572067,25.360193,27.979198,5.0,258
23.143131,25.691557,28.385637,21.898582,22.986078,30.863878,26.36632,5.0,259
25.414982,29.455584,30.358694,24.298119,28.837214,29.982864,27.322674,5.0,260
22.69052,25.204113,30.817984,26.564295,26.499012,33.53386,28.792484,4.0,261
21.413681,19.813643,29.790699,23.870619,26.468449,32.39143,25.753347,5.0,262
15.502367,16.162233,23.327892,20.018908,19.664503,27.700722,21.83008,5.0,263
22.449133,27.324472,32.14134,25.173025,25.660463,29.780699,27.545193,5.0,264
19.339106,23.697807,25.052767,25.88017,23.629665,30.67136,28.06975,4.0,265
24.917997,30.038921,30.840284,30.960094,31.176487,35.32293,26.05889,5.0,266
24.843487,24.430582,30.009655,23.712166,24.11332,25.79382,30.00899,5.0,267
22.925861,24.604332,26.40777,20.949148,25.349455,30.608816,25.1435,4.0,268
28.516191,30.884068,29.192314,27.277649,29.500984,33.48355,27.843592,4.0,269
21.089365,26.411196,30.112158,22.151321,26.864277,31.325617,27.632156,3.0,270
21.449907,25.121101,25.617846,25.011242,26.390963,33.96973,24.432138,2.0,271
26.414001,27.618286,31.153284,23.460373,24.685165,24.560926,30.766855,5.0,272
15.416397,18.628828,20.090466,16.12441,18.330822,22.304209,20.350481,5.0,273
19.55927,29.570976,29.77771,28.925014,33.0686,38.32109,27.096188,5.0,274
20.773071,23.581387,26.109924,22.51869,22.07956,24.603073,25.624098,1.0,275
20.177662,24.113626,29.678732,25.12371,23.084164,26.273872,29.409613,5.0,276
19.864994,23.835297,30.348328,27.058262,27.953676,35.58569,30.856884,2.0,277
20.980814,25.378029,32.719334,27.285437,25.497766,30.904768,27.200626,5.0,278
20.19973,22.481487,28.983448,26.318659,24.041735,29.729452,30.438921,1.0,279
22.937433,26.030794,32.972282,31.568975,30.000303,35.929455,28.93289,5.0,280
18.795557,25.515917,31.70318,29.668005,29.19507,36.79783,27.018055,5.0,281
21.372574,25.50883,28.181396,25.281786,26.852318,32.876503,24.639534,5.0,282
20.475088,26.179073,31.65884,33.482475,28.840765,34.19387,29.12821,5.0,283
24.006762,29.746914,32.558178,32.081238,30.746113,35.005787,30.392689,5.0,284
24.97275,29.486998,33.98495,30.131868,27.294064,30.862606,30.563147,5.0,285
28.177423,29.6585,31.058674,29.516224,33.67322,37.125404,27.615963,5.0,286
27.453815,30.709862,30.480934,23.771267,30.75248,32.039433,27.413445,5.0,287
24.539993,28.340658,27.391897,26.978428,26.905588,31.45693,23.398005,4.0,288
24.225288,29.498657,32.33961,30.888983,32.672054,38.331284,25.527939,5.0,289
24.407244,26.703056,30.794176,26.982054,29.104332,33.827793,30.241661,5.0,290
18.227365,26.300673,29.2266,30.777678,30.470087,35.47745,31.088224,5.0,291
19.593994,24.911242,24.668114,22.782673,22.731445,22.001944,28.555796,5.0,292
27.763773,31.091658,31.607489,28.500998,31.018644,29.319744,30.567022,4.0,293
25.654005,27.03646,28.23513,25.958754,27.009802,28.349283,27.176144,4.0,294
21.327085,27.516504,30.156464,25.110403,29.170935,34.587082,24.298159,5.0,295
20.10126,21.64159,27.748539,23.5268,23.455963,27.928335,24.669605,4.0,296
19.264277,23.039976,26.861835,23.131916,23.190855,28.189352,26.306593,5.0,297
19.865671,24.694462,27.530748,28.29507,26.6494,32.514355,26.352533,4.0,298
18.722332,23.006731,26.213427,25.286022,26.162016,30.691523,25.63622,4.0,299
23.190033,25.340513,29.727055,24.44332,26.123543,29.31144,27.488464,5.0,300
21.61322,24.99389,32.503967,27.8609,28.115614,34.22809,27.944452,5.0,301
26.336754,27.011173,29.98923,24.422487,27.42859,30.233507,25.727777,0.0,302
23.635279,27.406406,30.592625,28.048758,30.259317,38.361614,24.77461,5.0,303
23.094505,27.667015,32.14532,31.48652,29.648361,34.347248,28.4756,5.0,304
24.022404,28.74392,29.359976,28.428814,27.69045,29.69086,30.20906,5.0,305
24.920546,29.777567,31.770826,32.13561,31.144266,34.542843,28.76379,5.0,306
24.169922,26.522024,27.841572,29.670233,25.795637,30.695114,26.267174,6.0,307
23.94619,27.684956,33.71172,31.477413,30.258585,35.329792,28.737091,5.0,308
17.265312,20.981546,22.825743,20.69762,22.875326,30.358704,29.694656,2.0,309
21.062447,24.179398,26.724787,20.681263,23.515491,26.664757,25.764458,0.0,310
20.803104,26.461798,31.415512,27.559568,31.239393,38.883472,28.560993,5.0,311
18.917913,26.30166,29.890144,29.697865,29.023207,32.157833,31.153578,5.0,312
23.97722,27.487873,35.080887,32.193996,29.430506,34.491814,28.907593,5.0,313
19.994461,26.386566,26.959057,25.118088,28.358448,33.4635,24.840261,5.0,314
29.27802,35.9706,28.476816,25.975431,30.6778,31.515844,26.31602,0.0,315
20.077717,14.543394,23.333946,18.880228,17.549093,22.865932,22.509764,6.0,316
17.47113,23.325827,28.556162,25.988253,26.324368,33.09177,24.309397,5.0,317
18.599157,22.520683,24.580107,24.100735,23.702795,27.850159,22.236341,5.0,318
19.623098,24.22169,28.60703,24.413628,24.184273,30.31156,30.61481,1.0,319
18.53966,23.80668,29.546146,20.404959,20.750662,23.310167,31.844032,0.0,320
25.392218,30.458603,30.191874,23.201742,28.421776,28.078234,30.806778,5.0,321
20.325752,24.553093,30.594694,23.624537,22.145247,26.122261,29.455973,6.0,322
15.840144,23.838608,26.979738,24.793112,26.702614,32.48441,23.104092,5.0,323
20.206493,22.843597,27.415186,24.827448,25.251339,27.937399,26.89767,5.0,324
19.707615,26.991394,29.015806,28.351141,32.290665,40.196426,26.793842,5.0,325
25.849981,32.696968,32.98279,31.30046,31.59659,35.731457,29.26328,5.0,326
24.198193,29.186497,29.275032,29.542927,31.97817,39.28687,23.283134,5.0,327
22.309088,25.672995,30.481833,24.077686,21.563707,25.235493,28.115047,5.0,328
17.8179,20.050495,27.796244,26.39412,26.69128,33.88494,25.561382,5.0,329
26.830627,30.839561,30.076221,27.237051,26.447853,27.51474,28.492731,3.0,330
23.082737,25.312862,29.721243,29.910645,27.970585,34.801266,27.609777,4.0,331
20.807869,24.249983,30.292912,23.462614,27.291014,31.583925,27.575275,5.0,332
20.522238,20.366766,23.327053,24.59574,21.033188,25.918177,26.017084,0.0,333
25.720165,30.66046,30.943901,31.467693,31.732807,32.92512,31.179567,3.0,334
19.927294,23.779316,29.22138,19.440945,24.892761,30.304222,26.412195,4.0,335
21.951231,26.989004,29.092413,27.357307,27.353678,31.855318,29.367353,0.0,336
