actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,target-0,instance_id
-11.206688,-8.339121,-8.58783,-8.197116,-8.040247,-8.280623,-8.691794,5.0,74
-10.3749695,-8.66811,-9.152131,-8.632015,-8.230886,-8.590591,-8.960276,5.0,75
-11.603528,-8.702015,-9.866756,-8.672015,-8.366065,-9.022129,-9.342943,5.0,76
-11.819326,-9.11245,-10.567991,-9.113949,-9.004673,-9.446037,-9.777841,5.0,77
-11.934291,-8.312041,-9.973812,-8.364363,-8.256386,-8.994052,-9.458494,5.0,78
-12.135828,-8.492462,-10.575708,-8.794085,-8.440887,-8.959996,-9.484983,5.0,79
-10.576437,-8.32559,-9.029169,-8.457427,-8.127988,-8.501709,-9.023669,5.0,80
-11.65435,-9.537202,-10.651297,-9.573093,-9.005313,-10.22271,-10.385799,5.0,81
-11.211187,-8.596688,-9.845628,-8.384345,-8.347885,-8.51676,-9.304647,5.0,82
-10.96109,-8.626564,-9.271493,-8.552445,-8.337837,-8.909182,-9.158866,5.0,83
-12.977592,-8.580973,-10.115985,-8.4641,-8.663095,-8.999323,-9.673796,5.0,84
-11.437138,-8.687349,-10.038919,-8.647207,-8.4215145,-9.34992,-9.004791,5.0,85
-11.332413,-8.3255415,-9.722624,-8.137497,-8.088868,-8.558665,-8.811995,4.0,86
-11.919561,-8.588085,-10.001468,-8.659242,-8.297842,-10.225735,-9.335988,2.0,87
-13.078234,-8.618016,-11.164721,-8.912098,-9.045603,-9.756677,-10.166405,5.0,88
-10.406615,-7.9786243,-9.392439,-8.016552,-7.8034706,-8.131706,-8.6105585,2.0,89
-10.938324,-8.072855,-9.400986,-8.3073435,-8.183456,-8.490453,-8.953113,4.0,90
-10.734364,-9.029301,-9.747683,-9.066025,-8.822659,-9.05549,-9.491003,0.0,91
-11.709391,-8.873757,-10.015854,-8.86549,-8.47539,-9.209942,-9.696388,5.0,92
-10.203114,-8.00735,-8.922867,-8.387959,-8.027896,-8.333664,-8.731517,1.0,93
-11.269904,-8.281057,-9.826834,-8.169569,-8.044153,-8.776606,-8.666072,5.0,94
-11.083791,-7.7518244,-9.083359,-7.933486,-8.068306,-8.539082,-8.646382,4.0,95
-12.0243435,-8.753584,-10.259166,-8.724049,-8.477977,-9.096666,-9.58577,5.0,96
-10.397209,-5.919359,-7.1682224,-5.977153,-6.4193068,-6.1850157,-6.9072466,5.0,97
-12.087734,-8.47387,-10.345011,-8.750058,-8.769657,-8.853195,-9.650318,6.0,98
-12.193493,-9.272656,-10.95922,-9.168481,-9.011503,-9.358719,-10.108805,5.0,99
-10.189852,-8.368079,-9.165403,-8.4088125,-8.293581,-8.5012865,-8.728746,2.0,100
-10.72706,-8.948708,-9.769659,-9.035302,-8.476124,-9.217321,-9.591918,5.0,101
-11.346081,-7.637374,-9.466656,-7.653206,-7.768857,-7.753271,-8.210284,5.0,102
-11.9058,-8.026657,-9.094575,-7.843398,-7.942341,-8.267283,-8.700433,5.0,103
-11.200239,-8.098528,-9.957407,-8.376106,-8.388722,-8.713553,-8.935131,1.0,104
-9.953404,-8.117886,-8.880393,-8.300058,-7.953576,-8.270464,-8.417081,5.0,105
-10.582984,-8.390502,-9.557618,-8.4020405,-8.155166,-8.813545,-8.762389,5.0,106
-12.489422,-8.889772,-10.280298,-8.987653,-8.859903,-9.246141,-10.022114,5.0,107
-10.72964,-8.528703,-9.323601,-8.837519,-8.300617,-8.791785,-9.466162,4.0,108
-10.284512,-7.934182,-9.240343,-7.9428453,-7.4529705,-8.494857,-8.0791,5.0,109
-11.796409,-7.4104776,-8.588272,-7.4153843,-7.289219,-7.560116,-7.625889,2.0,110
-11.158585,-7.5551586,-8.560012,-7.72532,-7.598776,-7.606267,-8.168825,2.0,111
-12.941192,-9.192319,-11.427679,-9.134157,-9.349487,-9.637085,-10.28726,5.0,112
-11.10031,-8.976364,-10.212009,-9.034715,-8.509074,-9.541478,-9.368043,5.0,113
-10.479801,-8.536133,-9.289547,-8.719741,-8.027195,-8.544613,-9.010197,4.0,114
-11.1258745,-9.468897,-9.899351,-9.117584,-8.674869,-9.371143,-9.12372,5.0,115
-11.430194,-8.746518,-9.715893,-8.648152,-8.354368,-9.114166,-9.645232,2.0,116
-10.561226,-8.380481,-9.261377,-8.558163,-8.195899,-8.488305,-8.958848,5.0,117
-12.440758,-9.589221,-11.023512,-9.469156,-9.153891,-9.900261,-10.38772,5.0,118
-10.24832,-7.2846966,-7.765291,-7.636853,-7.518592,-7.1387844,-7.8703117,5.0,119
-11.3134775,-8.246554,-9.497421,-8.224016,-8.0172615,-8.678877,-8.660692,5.0,120
-10.69573,-8.659548,-9.744382,-8.749829,-8.463658,-9.248846,-9.15514,2.0,121
-11.742931,-8.441872,-9.065388,-8.070975,-8.040205,-8.430755,-9.189963,5.0,122
-12.259893,-6.9644785,-8.568028,-6.880539,-7.345111,-7.592576,-8.071595,5.0,123
-11.688854,-9.63271,-10.36688,-9.415634,-9.052405,-9.169005,-9.878617,4.0,124
-10.630943,-8.26909,-9.19809,-8.116664,-7.656089,-8.492713,-8.592485,4.0,125
-11.713751,-8.998365,-10.050974,-8.937822,-8.724737,-9.292614,-9.971954,5.0,126
-11.487305,-9.216387,-10.673239,-9.163617,-9.070211,-9.32836,-9.707924,5.0,127
-11.521881,-9.1866665,-10.425614,-9.282742,-8.925291,-9.766768,-10.089998,5.0,128
-11.166325,-8.5375595,-9.854335,-8.418063,-8.171323,-8.918073,-9.4002,5.0,129
-11.660577,-8.983122,-10.162771,-9.140331,-8.371934,-9.777239,-9.704541,3.0,130
-11.423244,-8.248237,-9.302887,-8.211951,-7.7446184,-8.266262,-8.601396,5.0,131
-10.183937,-8.063251,-8.41739,-8.042192,-7.766119,-8.461843,-8.428825,4.0,132
-10.741101,-8.68988,-8.797535,-8.939838,-8.271639,-8.236311,-9.54884,5.0,133
-11.139471,-8.950785,-10.396663,-8.978135,-9.0686455,-9.403574,-9.628464,2.0,134
-12.225794,-8.450939,-10.285233,-8.229691,-8.37024,-8.505105,-8.856461,5.0,135
-11.838512,-8.421725,-9.578728,-8.129673,-8.065826,-8.422722,-8.639424,5.0,136
-10.444933,-8.369269,-9.596386,-8.52136,-8.168232,-8.529877,-8.826998,5.0,137
-9.224326,-7.7811375,-8.17841,-7.990155,-7.50889,-7.8928785,-8.131705,2.0,138
-9.818692,-8.282358,-8.870352,-8.105684,-7.8506002,-8.354771,-8.523221,5.0,139
-10.824806,-8.307732,-9.379446,-8.360848,-8.234811,-8.463862,-8.958004,5.0,140
-11.638616,-9.215546,-10.5547695,-9.014736,-8.67415,-9.575005,-9.413742,5.0,141
-11.441402,-8.107035,-9.038446,-8.316907,-8.233661,-8.411033,-8.726958,6.0,142
-11.442623,-7.079097,-8.7782345,-7.0351,-7.2346554,-7.4493256,-8.0656395,5.0,143
-10.364824,-7.980588,-9.141335,-8.192781,-8.152578,-8.473313,-8.52815,0.0,144
-11.167242,-8.690094,-10.038477,-8.906626,-8.383117,-8.990704,-9.289703,5.0,145
-11.255985,-8.448884,-9.361252,-8.24709,-8.124807,-8.331028,-8.815218,5.0,146
-11.562721,-8.798904,-9.650389,-8.78732,-8.649496,-8.97894,-9.4598465,4.0,147
-12.240704,-8.0544195,-9.9950285,-7.9302406,-8.088215,-8.675896,-8.939859,5.0,148
-12.018293,-7.632621,-9.300257,-7.8645945,-7.8508625,-8.762245,-8.838855,5.0,149
-9.543205,-8.031608,-8.657772,-8.128502,-7.817297,-8.079529,-8.472672,5.0,150
-10.482653,-8.260387,-9.452818,-8.202143,-7.8663416,-8.578115,-8.645751,5.0,151
-12.278021,-9.527144,-10.724823,-9.362066,-8.828918,-9.725932,-10.249503,5.0,152
-10.964652,-8.4779215,-9.704964,-8.719936,-8.206825,-9.295184,-9.18439,2.0,153
-11.883484,-9.684858,-10.737593,-9.519527,-9.260033,-9.889997,-10.262272,5.0,154
-12.8398,-8.833589,-10.546712,-8.811966,-8.813065,-9.464818,-9.943422,5.0,155
-12.11264,-8.988253,-10.634106,-8.914042,-8.309729,-9.948574,-9.76062,5.0,156
-10.49674,-8.966345,-9.4537735,-8.775387,-8.717378,-8.795237,-9.008163,5.0,157
-10.83603,-8.9248705,-9.730392,-8.740675,-8.080096,-8.5857,-9.193768,5.0,158
-10.002213,-7.853428,-8.959272,-7.8613987,-7.8654156,-8.31518,-8.312728,2.0,159
-10.67761,-8.53664,-9.570169,-8.625542,-8.260489,-8.935923,-9.159773,5.0,160
-10.805997,-9.070657,-9.90605,-9.149828,-8.910837,-9.150002,-9.495473,4.0,161
-11.477495,-8.915575,-10.081671,-8.860854,-8.507002,-9.579853,-9.801908,1.0,162
-11.676468,-8.926086,-10.2690525,-8.825165,-8.56858,-9.386413,-9.586073,5.0,163
-9.9944725,-8.193962,-8.966328,-8.193949,-7.698268,-8.1626425,-8.620051,2.0,164
-12.609993,-8.984745,-10.845245,-9.015548,-9.020134,-10.261995,-9.817137,1.0,165
-10.592369,-8.2930765,-9.146339,-8.529828,-7.9676275,-8.618697,-9.0685005,4.0,166
-11.70459,-8.783117,-9.848255,-8.738942,-8.582763,-9.063197,-9.768031,5.0,167
-12.601691,-9.512264,-10.79409,-9.50403,-9.318958,-9.81098,-10.507861,5.0,168
-10.339687,-8.271995,-9.564073,-8.521114,-8.016316,-8.342235,-9.087681,5.0,169
-11.0543585,-8.927557,-9.944242,-8.877584,-8.627989,-9.772439,-9.451645,0.0,170
-12.259845,-8.184248,-9.711655,-8.08922,-8.127737,-8.7946005,-9.526475,5.0,171
-13.107609,-9.582838,-11.315531,-9.747853,-9.59758,-10.587093,-10.389965,5.0,172
-10.6296215,-8.262399,-9.003094,-8.32867,-7.8588495,-8.682614,-8.997536,4.0,173
-13.128686,-9.067418,-10.432123,-9.097771,-9.321963,-9.362477,-10.433872,5.0,174
-11.6867485,-8.559017,-9.842573,-8.63575,-8.294494,-9.017627,-9.521835,4.0,175
-12.203896,-8.116708,-9.986839,-7.9060545,-8.282524,-8.997464,-9.156485,2.0,176
-11.014637,-8.521467,-9.961758,-8.405828,-8.412548,-8.677732,-9.335503,5.0,177
-10.1003685,-7.964717,-8.742107,-8.144829,-7.7140617,-8.098157,-8.546607,5.0,178
-10.173456,-7.509631,-9.003898,-7.4993925,-7.810009,-7.9978046,-7.6578436,5.0,179
-10.080429,-7.9776363,-8.806083,-8.217779,-7.8775873,-8.46374,-8.61095,0.0,180
-11.455702,-8.812561,-10.188471,-8.908817,-8.76908,-9.598274,-9.50634,5.0,181
-9.934294,-8.0875845,-8.725372,-7.9925547,-7.6368685,-8.424458,-8.265766,4.0,182
-11.189095,-8.17882,-9.35523,-8.481078,-8.19334,-8.205367,-9.0342245,5.0,183
-11.151915,-6.7324524,-7.88447,-6.877489,-7.185354,-6.567402,-7.7985525,5.0,184
-10.285376,-9.070379,-9.955488,-9.043475,-8.543181,-9.486288,-9.743412,4.0,185
-10.219067,-7.9518976,-8.537249,-8.282481,-7.838994,-8.010371,-8.626999,2.0,186
-11.398903,-8.833729,-9.902321,-8.816332,-8.627733,-9.050192,-9.573249,5.0,187
-10.790176,-9.207123,-10.1570015,-9.527881,-9.210225,-9.016394,-9.737899,5.0,188
-12.312063,-9.821673,-11.060751,-9.609228,-9.367712,-10.81266,-10.3516445,4.0,189
-11.591073,-9.361897,-10.502998,-9.1536665,-8.962761,-9.564659,-9.942501,2.0,190
-10.087336,-7.863432,-8.433591,-7.9553604,-7.687752,-8.1161995,-8.623665,1.0,191
-11.425866,-8.572641,-10.060744,-8.476919,-8.654128,-8.691071,-9.052294,5.0,192
-11.366869,-9.371866,-10.770894,-9.379027,-8.835274,-9.923985,-9.738909,5.0,193
-11.474993,-9.353842,-10.218941,-9.240976,-8.831932,-9.536442,-9.6322,5.0,194
-11.84122,-8.951964,-10.137522,-8.991123,-8.610483,-9.142994,-9.706596,5.0,195
-10.943768,-8.598462,-9.541519,-8.740807,-8.274023,-9.063742,-9.324437,1.0,196
-11.390219,-8.31057,-9.034103,-7.9366617,-7.9113007,-7.8168335,-8.236268,5.0,197
-11.460356,-10.052952,-10.642258,-9.518898,-9.010572,-9.968676,-10.266475,5.0,198
-11.278072,-8.4734125,-9.667799,-8.639364,-8.55905,-8.713918,-9.85824,0.0,199
-11.373972,-8.888758,-9.961151,-8.892954,-8.638705,-9.377726,-9.714577,5.0,200
-12.699423,-9.065342,-10.240094,-9.088751,-8.956104,-9.543554,-9.897336,5.0,201
-13.730975,-8.320862,-9.662182,-8.273899,-8.737274,-9.059015,-9.894477,5.0,202
-11.35816,-8.503663,-9.369097,-8.3852005,-8.301686,-8.302066,-9.182829,5.0,203
-12.328426,-8.036836,-9.663254,-8.106728,-8.376742,-8.501604,-9.213035,5.0,204
-10.005671,-8.29959,-8.386598,-8.298198,-7.6082335,-8.316814,-8.417894,5.0,205
-11.50479,-8.658183,-9.969064,-8.39931,-8.378066,-9.058602,-8.975275,5.0,206
-10.207965,-8.300834,-9.078294,-8.423295,-8.024558,-8.610551,-8.761495,1.0,207
-10.545114,-8.032293,-8.867532,-8.136284,-7.8609953,-8.108157,-8.5253,5.0,208
-11.356464,-8.0699415,-9.462886,-8.735284,-7.8955803,-9.281912,-9.470779,1.0,209
-11.133213,-8.779202,-9.788197,-8.812949,-8.544159,-9.350851,-9.253665,1.0,210
-11.767523,-8.127421,-9.388092,-8.024462,-8.399964,-9.015495,-8.759562,5.0,211
-12.954972,-9.170808,-11.323167,-9.239958,-9.345579,-10.056412,-10.50172,5.0,212
-12.535796,-8.169775,-10.480747,-8.244252,-8.262958,-9.198137,-9.974099,5.0,213
-11.454679,-8.794431,-10.285627,-8.736291,-8.468827,-9.297165,-9.421093,5.0,214
-11.710531,-7.8323755,-9.518379,-7.781473,-7.8609495,-8.632411,-8.918336,5.0,215
-10.948908,-8.430642,-9.495821,-8.560965,-8.254799,-8.462264,-8.970215,2.0,216
-11.601992,-8.363897,-10.061164,-8.510851,-8.662254,-8.764963,-9.260618,5.0,217
-11.741579,-9.10473,-9.9997015,-8.909687,-8.759275,-9.199251,-9.741881,5.0,218
-12.330826,-7.498865,-8.659675,-7.3787365,-7.367571,-7.7403736,-8.36669,6.0,219
-12.162247,-8.38373,-9.692147,-8.415294,-8.251385,-8.59774,-9.648834,5.0,220
-10.710583,-8.944794,-10.04867,-8.976809,-8.735769,-9.132486,-9.436478,1.0,221
-10.836781,-8.841969,-9.577853,-8.954774,-8.595954,-8.978071,-9.432075,1.0,222
-11.743744,-8.036219,-9.280386,-8.330918,-8.295377,-7.9615526,-9.31064,5.0,223
-10.62201,-9.176142,-9.789591,-9.060602,-8.563341,-9.161448,-9.442544,2.0,224
-11.017459,-8.842499,-10.180542,-8.925552,-8.651494,-9.163721,-9.453864,5.0,225
-11.2747555,-7.7840223,-9.1925335,-7.9906693,-7.9046545,-8.277009,-8.647333,5.0,226
-11.778527,-9.045353,-9.320771,-8.825056,-8.43216,-8.648879,-9.524681,5.0,227
-12.189529,-8.976637,-10.333691,-8.848399,-9.131058,-9.338997,-9.692194,5.0,228
-12.375954,-8.60472,-10.257057,-8.561624,-8.635061,-8.710574,-9.498091,5.0,229
-12.442838,-9.190418,-10.394924,-9.141853,-8.858582,-9.2740135,-10.184599,5.0,230
-10.647997,-7.142722,-8.500178,-6.979804,-7.349949,-7.641161,-7.9455833,4.0,231
-12.040945,-8.932319,-10.388489,-8.963053,-8.796265,-9.414876,-10.313226,5.0,232
-10.019257,-9.164934,-9.907387,-8.897229,-8.614918,-8.988773,-9.210627,2.0,233
-12.553667,-8.954145,-10.630541,-8.949029,-8.760751,-9.194539,-10.04771,5.0,234
-11.232586,-9.638071,-10.635589,-9.594818,-9.052613,-9.929272,-10.243042,5.0,235
-12.396229,-8.127011,-9.443222,-8.209082,-8.346003,-8.497482,-9.394977,5.0,236
-11.770891,-9.243408,-10.473038,-9.067934,-8.681809,-9.333454,-9.745056,5.0,237
-11.018797,-7.9764776,-9.630693,-8.23878,-7.816477,-8.190272,-8.747517,5.0,238
-12.077646,-8.466343,-10.428717,-8.298105,-8.132337,-9.222681,-9.368177,5.0,239
-10.931288,-9.158809,-9.465941,-9.118469,-8.796669,-9.255705,-9.448258,4.0,240
-11.167429,-8.341623,-9.391802,-8.251448,-7.918,-8.126591,-8.804013,5.0,241
-11.235671,-9.025876,-10.117861,-8.975241,-8.437444,-9.197287,-9.657358,5.0,242
-12.284735,-8.175151,-9.942766,-8.433022,-8.52724,-8.877497,-9.421184,5.0,243
-12.174821,-9.287138,-10.726008,-9.09311,-8.889821,-9.93399,-10.001585,5.0,244
-10.359179,-7.9417505,-8.630797,-7.9128857,-7.794078,-8.409476,-8.509554,2.0,245
-10.907211,-9.018917,-10.0139065,-9.01282,-8.600794,-9.475947,-9.474657,1.0,246
-9.591092,-7.512496,-8.220121,-7.461054,-7.018779,-7.075074,-7.6463633,5.0,247
-10.930634,-8.687596,-9.503661,-8.992042,-8.457433,-8.812351,-9.57938,2.0,248
-10.773279,-8.806075,-10.062308,-8.7268505,-8.402737,-9.1299095,-9.250784,1.0,249
-13.592135,-9.062571,-11.448884,-9.006146,-9.291595,-9.957333,-10.137149,5.0,250
-12.424213,-9.024744,-11.603146,-9.033514,-8.939173,-10.188726,-10.145561,5.0,251
-10.497753,-8.038372,-8.738038,-8.150359,-7.687459,-8.376387,-8.605659,5.0,252
-11.028813,-9.021254,-10.048392,-8.796295,-8.491406,-9.02001,-9.52175,5.0,253
-12.255117,-9.30674,-10.457661,-9.382637,-8.91284,-9.730904,-10.417712,5.0,254
-12.313342,-10.004408,-10.999458,-9.971893,-9.716904,-10.690128,-10.744273,0.0,255
-10.4570675,-8.385359,-9.500179,-8.461879,-8.282895,-8.818387,-8.967581,4.0,256
-10.890263,-9.173046,-10.696716,-9.135779,-9.235502,-9.660455,-9.626812,5.0,257
-11.448019,-9.446267,-10.646706,-9.317024,-8.888243,-10.247389,-9.849926,5.0,258
-10.5323925,-8.581298,-9.4847145,-8.461035,-8.145125,-8.561289,-8.978886,5.0,259
-10.980158,-8.303156,-9.624131,-8.4123,-8.291283,-8.590495,-9.07812,5.0,260
-10.881075,-8.596782,-9.382446,-8.8876915,-8.211553,-8.715332,-9.22223,4.0,261
-11.008235,-8.521653,-9.76848,-8.771247,-8.294724,-9.187173,-9.338573,5.0,262
-10.557945,-8.702561,-9.200718,-8.693156,-8.169479,-8.619674,-9.174116,5.0,263
-10.800846,-8.308488,-9.202956,-8.433039,-8.208819,-8.438181,-8.9935465,5.0,264
-10.223028,-8.447066,-9.479257,-8.6434,-8.245027,-8.819928,-9.029075,4.0,265
-11.273868,-8.269385,-9.330414,-8.260429,-7.8233814,-8.35471,-8.981312,5.0,266
-10.835172,-8.573329,-10.155001,-8.579327,-8.397702,-9.111118,-8.930752,5.0,267
-10.296695,-8.570881,-8.968939,-8.670083,-8.194388,-8.247416,-8.768988,4.0,268
-11.919563,-9.559895,-10.673347,-9.43174,-9.021915,-10.0413,-10.2425995,4.0,269
-10.833337,-8.733517,-9.527859,-8.947362,-8.772923,-8.556077,-9.308723,3.0,270
-11.393249,-9.837982,-10.110453,-9.720238,-9.216894,-10.071451,-10.262213,2.0,271
-10.768394,-8.979977,-10.245392,-8.91629,-8.550418,-9.378429,-9.332512,5.0,272
-10.796977,-9.200489,-9.735292,-9.073824,-8.476955,-9.036714,-9.348646,5.0,273
-12.097609,-9.007492,-9.809055,-8.894605,-8.990564,-8.562335,-9.605595,5.0,274
-10.420952,-8.600071,-9.266787,-8.983139,-8.38807,-8.702843,-9.233173,1.0,275
-11.175854,-8.68104,-9.726854,-8.727589,-8.3474245,-8.879093,-9.363321,5.0,276
-10.825199,-8.950401,-10.055195,-9.024966,-8.754782,-9.106907,-9.68051,2.0,277
-11.4687805,-8.963089,-10.262806,-9.014696,-8.601608,-9.558819,-9.787342,5.0,278
-10.506353,-8.842121,-9.612522,-8.844093,-8.416401,-8.91941,-9.20642,1.0,279
-12.310789,-8.874342,-10.434898,-8.758908,-8.662181,-9.126352,-9.668718,5.0,280
-13.238878,-8.338499,-10.517452,-8.472705,-8.751364,-9.380655,-9.452787,5.0,281
-11.5931225,-8.582938,-9.341754,-8.574819,-8.7787285,-8.914734,-9.48054,5.0,282
-13.075105,-8.871952,-10.63591,-8.925219,-9.04455,-9.548629,-10.311544,5.0,283
