飞机,汽车,鸟,猫,鹿,狗,青蛙,马,船,卡车,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
-11.604018,-9.800953,-10.390186,-10.10261,-8.904156,-7.860917,-12.084097,-3.8651133,-10.220431,-7.8970623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20
-2.3032532,-6.5257826,-4.1886644,-7.1108913,-6.7071934,-6.728983,-7.2995453,-6.6427298,-4.5894375,-7.365711,0.82,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
-7.787595,-9.651529,-5.461445,-8.145446,-1.5430336,-7.447177,-7.1949596,-6.2664366,-5.646226,-9.065205,0.0,0.0,0.0,0.0,0.88235295,0.0,0.09803922,0.019607844,0.0,0.0,22
-8.610585,-6.988864,-12.112274,-11.726406,-11.679857,-11.286803,-11.813543,-11.649915,-8.971731,-4.154932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23
-12.484606,-12.240231,-11.926041,-10.039865,-10.932554,-4.499731,-13.759525,-11.051938,-12.88282,-12.834899,0.0,0.0,0.019607844,0.0,0.0,0.9607843,0.019607844,0.0,0.0,0.0,24
-9.643769,-12.279663,-5.9767265,-9.305746,-9.000946,-8.433911,-10.518368,-7.9443827,-10.833026,-11.182437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
-9.30431,-9.851847,-7.068493,-8.778906,-1.0028706,-7.2125635,-9.406464,-6.6133842,-9.214411,-9.275436,0.0,0.0,0.0,0.019607844,0.9411765,0.019607844,0.0,0.019607844,0.0,0.0,26
-2.250432,-10.49255,-8.669481,-11.308459,-10.994585,-10.632115,-10.136145,-10.833372,-8.847153,-10.799172,0.96153843,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,27
-8.305595,-5.4741077,-10.014523,-9.682201,-9.573542,-9.817896,-9.61323,-9.165569,-7.932231,-1.5839548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28
-10.6373005,-11.030304,-7.1765375,-9.350277,-7.375989,-8.21587,-0.8719435,-8.72456,-11.580889,-12.181017,0.0,0.0,0.01923077,0.0,0.0,0.0,0.9807692,0.0,0.0,0.0,29
-9.309378,-9.5360565,-6.0191708,-6.2271366,-7.454218,-6.7980146,-0.6858692,-7.3645897,-8.349537,-9.847602,0.0,0.0,0.0,0.0,0.0,0.018867925,0.9811321,0.0,0.0,0.0,30
-8.896067,-9.752892,-6.8537607,-5.42299,-6.779415,-2.6972733,-6.027769,-6.7416973,-9.060083,-10.014694,0.0,0.0,0.0,0.06,0.0,0.92,0.0,0.02,0.0,0.0,31
-10.275061,-10.866723,-6.0907803,-5.392397,-1.7902813,-5.13597,-6.9058657,-5.9639063,-9.869514,-10.267753,0.0,0.0,0.0,0.0,0.26,0.66,0.0,0.08,0.0,0.0,32
-9.7260475,-10.487217,-9.485952,-7.1775703,-7.7631884,-2.7310772,-9.834393,-8.1348915,-10.543879,-10.505501,0.0,0.0,0.0,0.019607844,0.0,0.98039216,0.0,0.0,0.0,0.0,33
-8.617136,-7.138528,-11.346718,-11.014719,-11.047096,-11.1152,-11.9935,-10.018019,-7.714697,-1.0695143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34
-9.116304,-9.6861515,-3.6728926,-8.855377,-7.439948,-7.3214808,-8.626283,-7.0747976,-10.036785,-10.607355,0.0,0.0,0.88235295,0.039215688,0.0,0.019607844,0.039215688,0.0,0.019607844,0.0,35
-10.729824,-10.415467,-7.706254,-8.843543,-1.7749147,-5.007839,-11.24567,-3.6009064,-10.741039,-10.085954,0.0,0.0,0.0,0.0,0.78431374,0.0,0.0,0.21568628,0.0,0.0,36
-7.7465916,-4.3373775,-10.116255,-9.764524,-11.704714,-9.869026,-10.088017,-9.742273,-7.484441,-3.8898554,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,37
-8.405956,-6.467992,-11.876897,-11.205725,-11.413615,-10.593529,-10.985646,-10.432322,-8.501286,-3.7079287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38
-9.381683,-10.457237,-8.679593,-6.9573746,-8.673735,-2.2001438,-8.337471,-9.024059,-9.236425,-10.975392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39
-5.3160915,-7.6168222,-4.1100063,-5.6803045,-3.7153807,-6.263254,-6.0126486,-4.3023396,-6.662587,-7.553233,0.0,0.0,0.0,0.0,0.9607843,0.0,0.019607844,0.019607844,0.0,0.0,40
-9.016495,-9.955767,-6.9057674,-8.230929,-8.016501,-8.57218,-1.061944,-8.616313,-9.426797,-10.395306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41
-8.4637375,-9.101156,-4.9740257,-3.3408747,-5.9882793,-2.854083,-6.340743,-5.4905577,-8.522236,-9.754988,0.0,0.0,0.0,0.018867925,0.0,0.9811321,0.0,0.0,0.0,0.0,42
-9.026482,-9.420853,-5.8165274,-5.678937,-6.883627,-5.7797775,-0.84271526,-8.192367,-9.227299,-9.82208,0.0,0.0,0.019607844,0.0,0.0,0.0,0.98039216,0.0,0.0,0.0,43
-2.674533,-10.247398,-8.744254,-12.212208,-11.495756,-10.232482,-11.255808,-10.882639,-9.203991,-11.281238,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
-10.6622305,-7.9123764,-12.126963,-12.19178,-11.968212,-12.099672,-14.24022,-11.997996,-10.258577,-3.166316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45
-8.743316,-8.700019,-5.0928583,-1.2564764,-4.69512,-4.221547,-4.7129335,-6.577716,-7.8482685,-8.768062,0.0,0.0,0.32,0.46,0.02,0.16,0.04,0.0,0.0,0.0,46
-5.9661264,-5.0653067,-8.722065,-9.178439,-9.153397,-8.869091,-9.65157,-8.251177,-5.030611,-1.4718971,0.0,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.50980395,0.43137255,47
-11.613929,-11.263452,-9.1778965,-10.823067,-8.800077,-9.730403,-12.699081,-2.4300623,-11.27604,-11.006182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48
-7.1009264,-7.7018156,-5.8899508,-5.876877,-5.690464,-5.2696877,-0.44808006,-6.900669,-7.4448433,-7.43565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49
-7.929535,-5.9531403,-9.945639,-10.002735,-10.076313,-10.268305,-10.710105,-9.816168,-7.2925262,-2.5789557,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,50
-7.270279,-8.977758,-7.8402023,-8.314827,-8.60483,-8.555693,-9.037973,-8.621871,-0.58966255,-7.8768578,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.92,0.02,51
-4.1737013,-10.708054,-8.772459,-11.05171,-11.110153,-9.939257,-9.931758,-10.952381,-7.6845417,-9.943489,0.9811321,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
-9.117948,-9.577507,-7.135459,-1.6136131,-7.729271,-5.0649605,-7.054226,-7.4599056,-8.638897,-9.522113,0.0,0.0,0.09615385,0.7692308,0.0,0.057692308,0.07692308,0.0,0.0,0.0,53
-6.701642,-8.728029,-10.471892,-10.285059,-10.379946,-11.136005,-12.722145,-10.451599,-1.0746326,-9.063941,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,54
-9.6130295,-10.506689,-10.468359,-11.13411,-11.926335,-11.3414755,-13.131962,-10.331808,-3.9083128,-12.060746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55
-14.078882,-13.33071,-11.959714,-12.914951,-11.70406,-11.17371,-14.073033,-5.3571224,-13.202642,-13.134829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,56
-8.121375,-9.310373,-7.8566637,-6.329667,-4.736762,-4.5540657,-9.036722,-1.4200659,-8.40906,-8.883619,0.0,0.017857144,0.017857144,0.0,0.0,0.0,0.0,0.96428573,0.0,0.0,57
-9.202616,-9.5667,-7.5869684,-7.354289,-3.491722,-5.8221245,-7.6556187,-5.2224903,-8.832768,-8.769316,0.0,0.0,0.03846154,0.0,0.86538464,0.01923077,0.0,0.07692308,0.0,0.0,58
-8.600521,-9.235899,-5.750469,-3.248705,-4.865279,-2.5717125,-4.984501,-5.6437063,-8.359786,-9.214109,0.0,0.0,0.0,0.27450982,0.039215688,0.11764706,0.5686275,0.0,0.0,0.0,59
-11.710806,-11.429659,-9.237246,-10.499089,-8.403388,-9.812477,-12.99519,-1.916049,-11.939392,-11.547289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60
-8.409263,-9.662182,-6.628066,-2.3113327,-5.652666,-2.1369572,-7.221424,-5.489958,-8.297164,-9.570919,0.019607844,0.0,0.0,0.9607843,0.0,0.019607844,0.0,0.0,0.0,0.0,61
-8.755352,-8.745331,-5.0514927,-5.3313665,-6.9746885,-6.875983,0.78409195,-6.921775,-9.115999,-9.8698225,0.0,0.0,0.019607844,0.019607844,0.0,0.0,0.9607843,0.0,0.0,0.0,62
-8.805044,-9.109757,-6.288047,-1.4092722,-6.4492016,-3.747715,-6.418586,-6.6902695,-7.622445,-9.336313,0.0,0.0,0.01923077,0.8269231,0.0,0.03846154,0.115384616,0.0,0.0,0.0,63
-8.837445,-9.18683,-5.601968,-5.347126,-6.472698,-5.5340395,0.21058083,-6.7219534,-8.823345,-9.575504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64
-8.402008,-11.066234,-1.1701002,-7.608099,-7.2068768,-9.786436,-6.729473,-9.272129,-10.679066,-11.490278,0.0,0.0,0.98039216,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,65
-9.389515,-4.185898,-11.379315,-11.296367,-11.220324,-10.013705,-11.217062,-10.659392,-9.27561,-6.5775642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
-7.8754034,-10.56806,-1.3239069,-9.789642,-8.048741,-9.773027,-7.15909,-9.040012,-10.330844,-10.362888,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,67
-7.2533875,-7.681861,-4.4428225,-3.1904707,-4.9298306,-3.7291908,-5.579583,-5.6281977,-5.8386993,-7.495764,0.0,0.0,0.01923077,0.40384614,0.03846154,0.48076922,0.0,0.01923077,0.03846154,0.0,68
-11.781465,-11.226978,-9.433725,-10.774569,-7.3992815,-9.880573,-12.564404,-2.289957,-10.8393135,-10.60391,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.94,0.0,0.0,69
-7.808998,-9.773634,-1.3534193,-7.7276793,-6.1777935,-7.970212,-7.858801,-8.192328,-8.991746,-10.262663,0.0,0.0,0.9591837,0.020408163,0.0,0.020408163,0.0,0.0,0.0,0.0,70
-9.745937,-9.973518,-5.825943,-5.5693836,-7.4529448,-6.5710535,-0.41588974,-7.6685104,-9.2027235,-10.040125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71
-7.829342,-9.361597,-9.510414,-9.803669,-9.728537,-9.740053,-12.224552,-9.521378,-2.031746,-9.632004,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97959185,0.0,72
-8.04522,-9.212444,-10.122593,-11.252712,-10.957566,-11.973688,-12.465679,-10.170322,-2.3881903,-10.726839,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,73
-3.4614563,-6.3550434,-6.9545803,-8.463052,-7.82777,-8.202183,-7.994136,-6.862547,-4.736121,-4.3010683,0.84313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803922,0.05882353,74
-9.112417,-11.334732,-1.0455818,-9.0015335,-8.61945,-9.68663,-9.074333,-8.406892,-11.144817,-11.556786,0.0,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,75
-7.6955833,-6.730423,-10.006871,-10.30741,-10.404995,-10.038347,-10.25662,-9.485346,-6.857212,-2.532302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,76
-9.549114,-9.728242,-7.718979,-2.0340004,-8.729188,-5.821003,-7.460162,-8.2086735,-8.607159,-9.186915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
-10.457684,-11.160092,-7.557726,-2.034729,-6.9618883,-4.944186,-8.566668,-6.4997854,-9.821536,-10.40805,0.0,0.0,0.0,0.9607843,0.0,0.039215688,0.0,0.0,0.0,0.0,78
-6.0485954,-8.294364,-9.253336,-9.659005,-9.832708,-9.8975315,-10.836885,-9.903217,-1.6248684,-9.754877,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,79
-8.757612,-9.922852,-10.631068,-12.062462,-11.522915,-11.621189,-13.115936,-11.329419,-2.6866703,-11.190439,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,80
-8.605143,-5.1497087,-11.545059,-12.065874,-12.359743,-10.489016,-11.257789,-10.903269,-7.2833548,-7.6650324,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
-11.14254,-4.161751,-11.143523,-12.274988,-11.959939,-12.412236,-12.417069,-12.976522,-11.290073,-8.884997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
-6.9806986,-8.451964,-6.461355,-7.2655296,-4.512761,-6.1363993,-8.020258,-4.0764513,-7.5700417,-8.478622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83
-7.1966696,-8.742738,-2.1323586,-5.417206,-4.1702394,-4.341337,-5.5875072,-3.7195702,-7.711838,-8.974705,0.0,0.0,0.93877554,0.020408163,0.0,0.020408163,0.020408163,0.0,0.0,0.0,84
-10.943077,-11.258336,-9.535583,-7.7599325,-8.878014,-3.8301659,-10.174748,-7.8476458,-11.071039,-10.962448,0.0,0.0,0.0,0.0,0.018867925,0.9245283,0.018867925,0.018867925,0.0,0.018867925,85
-6.403264,-8.088358,-5.4751453,-6.53547,-6.3489637,-6.769538,-6.626938,-5.7309475,-5.261039,-7.7148733,0.0,0.01923077,0.48076922,0.057692308,0.03846154,0.09615385,0.115384616,0.0,0.15384616,0.03846154,86
-9.913096,-9.7054825,-7.907054,-8.745422,-6.388194,-7.774662,-9.922253,-0.830678,-9.627475,-9.404718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87
-8.627462,-10.311162,-8.42556,-10.237164,-10.091494,-9.836207,-11.672712,-9.194717,-2.5733662,-10.403227,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,88
-7.0848103,-5.801792,-9.551962,-10.011251,-9.639298,-9.6482,-9.992929,-9.403629,-7.158084,-2.1646976,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,89
-2.7427406,-7.2473125,-7.9435425,-10.878645,-10.41548,-10.2789345,-11.009371,-10.664465,-7.201826,-7.978857,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,90
-9.5019245,-9.796256,-6.6524754,-1.1608162,-7.557872,-6.388648,-5.9400873,-7.5002117,-8.839026,-9.681322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91
-7.348095,-8.872183,-9.925135,-10.827402,-9.92881,-10.580404,-11.844358,-10.318267,-2.0676908,-7.9554625,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607843,0.019607844,92
-10.454088,-10.755649,-7.471155,-8.078065,-9.473833,-8.042635,0.5098305,-9.463362,-10.713593,-11.583931,0.0,0.0,0.0,0.0,0.0,0.01923077,0.9807692,0.0,0.0,0.0,93
-12.665512,-12.050808,-9.38142,-11.431207,-2.52604,-10.252382,-11.969121,-9.1665535,-12.367079,-12.086918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94
-8.480144,-9.228262,-5.8085957,-7.3288927,-6.7094355,-7.7196264,-1.2431679,-7.637759,-8.486159,-10.08553,0.0,0.0,0.0,0.0,0.019607844,0.0,0.98039216,0.0,0.0,0.0,95
-9.953586,-10.68385,-7.288437,-8.1252985,-7.450857,-8.531094,-0.9704008,-9.264215,-10.773437,-11.581883,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,96
-2.309454,-8.944922,-6.453561,-9.70169,-9.412846,-8.482783,-8.022769,-9.576336,-6.649391,-9.197947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
-1.5826626,-10.126946,-8.645195,-11.729181,-11.483368,-10.597584,-11.094304,-11.488029,-8.143296,-11.551231,0.9807692,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
-10.158562,-10.097838,-8.831902,-9.190606,-8.063253,-8.123421,-11.8465805,-1.5044107,-10.218594,-9.855841,0.0,0.0,0.0,0.0,0.01923077,0.0,0.0,0.9807692,0.0,0.0,99
-11.245234,-9.874273,-7.273718,-9.817832,-0.2738552,-7.9461145,-10.324494,-4.5694256,-10.409632,-10.0648155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100
-10.851866,-10.713856,-8.773285,-7.238391,-9.082556,-3.0951347,-9.138891,-7.6035852,-9.427723,-11.167274,0.0,0.0,0.0,0.0,0.020408163,0.97959185,0.0,0.0,0.0,0.0,101
-9.78896,-9.966278,-7.431987,-8.023912,-9.114804,-8.423135,0.553648,-10.29146,-9.968099,-11.2230625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102
-10.022697,-10.489859,-7.6773424,-2.1206303,-8.459953,-7.0547905,-7.7817554,-9.190307,-9.118143,-10.28458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103
-9.394285,-4.072734,-10.50828,-10.37697,-11.775547,-10.111227,-10.9464855,-9.332462,-9.967812,-7.55684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
-8.258516,-3.6595745,-10.684377,-10.445496,-10.93689,-10.663162,-10.522678,-9.886772,-8.993298,-6.32193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
-8.657834,-11.528958,-6.796625,-3.419776,-8.286906,-7.8017273,-7.7620773,-9.582537,-9.090004,-11.583564,0.0,0.0,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,0.0,106
-8.634999,-9.047321,-4.707629,-6.35806,-6.317375,-6.7881565,0.5533447,-7.5696983,-8.771736,-9.557251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107
-7.2949543,-8.3084955,-8.16627,-8.870846,-9.484861,-9.62643,-9.942844,-8.83712,-1.8118382,-9.30171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108
-9.735899,-9.830862,-8.299754,-6.975506,-5.1673145,-3.9693956,-10.426399,-1.3564663,-9.489754,-9.766273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109
-9.81999,-10.935373,-8.842499,-7.037301,-1.9578018,-5.49121,-10.735688,-2.7879353,-10.782829,-10.030617,0.0,0.0,0.0,0.0,0.96153843,0.01923077,0.0,0.01923077,0.0,0.0,110
-3.7465487,-7.902817,-5.8737297,-8.477454,-8.762483,-8.052934,-8.8400345,-7.5663414,-5.782113,-8.419408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
-9.43,-10.343134,-6.3496704,-9.323719,-9.616681,-9.12025,0.6153431,-8.694735,-10.4081,-11.901354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112
-8.817834,-10.727938,-0.79414177,-8.090084,-7.837332,-8.672218,-6.7638254,-8.182704,-10.555274,-10.8524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113
-8.93261,-4.533534,-11.732519,-11.964751,-11.264093,-11.723257,-11.698515,-10.135639,-10.07238,-7.2089243,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,114
-8.980553,-9.30401,-6.88169,-1.3336782,-7.8622656,-5.2965536,-6.5664206,-7.3959646,-8.5938835,-9.329551,0.0,0.0,0.0,0.9811321,0.0,0.018867925,0.0,0.0,0.0,0.0,115
-2.0696068,-9.43373,-5.3357763,-9.692135,-7.967553,-9.236231,-9.931587,-8.533969,-6.8550806,-9.361223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116
-8.485655,-9.317747,-6.3117123,-8.768071,-3.4731665,-6.939868,-8.32524,-5.060896,-8.258227,-8.446553,0.020408163,0.0,0.0,0.0,0.8979592,0.0,0.0,0.040816326,0.0,0.040816326,117
-7.6314325,-8.95697,-3.6935873,-6.8033295,-6.635454,-7.053896,-6.497864,-5.625227,-7.3394365,-8.342849,0.0,0.0,0.84313726,0.0,0.0,0.0,0.15686275,0.0,0.0,0.0,118
-10.783776,-11.5272045,-7.912142,-8.1336355,-7.4485083,-6.7640114,-8.985811,-3.588831,-10.100033,-10.841192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119
-4.53911,-6.5938005,-7.317623,-8.050505,-8.565682,-8.210661,-9.883298,-7.79171,-1.5203085,-6.1622467,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,120
-9.458794,-10.120901,-7.672531,-1.3682508,-7.278283,-4.3527403,-8.002072,-7.290641,-8.917259,-10.245729,0.0,0.019607844,0.0,0.92156863,0.0,0.039215688,0.0,0.0,0.0,0.019607844,121
-7.8652554,-2.727974,-9.3388405,-9.775615,-10.363577,-10.010463,-8.590584,-9.739265,-8.904684,-6.122692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122
-8.997776,-11.498453,-3.324833,-8.6970625,-6.759555,-8.932547,-8.868593,-7.30005,-10.026558,-12.411673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
-7.886862,-9.249594,-9.552153,-10.426897,-10.73324,-10.771881,-11.437298,-9.497473,-1.3976173,-8.368311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.019607844,124
-5.4942303,-9.601451,-7.7714577,-10.331989,-10.164511,-9.9469185,-8.837196,-9.895358,-5.1429186,-10.072584,0.94,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,125
-7.4546347,-8.934822,-8.536614,-9.394065,-9.467619,-9.749797,-11.274849,-9.30582,-0.8799381,-7.896207,0.020408163,0.0,0.0,0.0,0.0,0.0,0.020408163,0.0,0.9591837,0.0,126
-8.99885,-10.0253315,-3.3487043,-3.3221865,-4.031537,-5.0650663,-6.4061947,-6.746627,-9.035972,-9.618114,0.0,0.0,0.18181819,0.6545454,0.018181818,0.14545454,0.0,0.0,0.0,0.0,127
-8.738932,-9.6043625,-6.033821,-2.6303463,-6.9798317,-4.790756,-5.396703,-6.4613705,-8.038599,-9.312565,0.0,0.0,0.0,0.06,0.0,0.94,0.0,0.0,0.0,0.0,128
